CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	GCO2__GCO3
chr_7	12800001	12900000	2869	0.0127493	GCO3__GCO6
chr_7	12900001	13000000	2740	0.00938038	GCO3__GCO6
chr_7	13000001	13100000	2907	0.0144542	GCO3__GCO6
chr_7	13100001	13200000	3067	0.0107301	GCO3__GCO6
chr_7	13200001	13300000	2487	0.0116266	GCO3__GCO6
chr_7	13300001	13400000	2185	0.0647923	GCO3__GCO6
chr_7	13400001	13500000	2246	0.0173454	GCO3__GCO6
chr_7	13500001	13600000	2395	0.0465645	GCO3__GCO6
chr_7	13600001	13700000	2097	0.0249625	GCO3__GCO6
chr_7	13700001	13800000	2159	0.0453513	GCO3__GCO6
chr_7	13800001	13900000	2458	0.0216504	GCO3__GCO6
chr_7	13900001	14000000	2251	0.0114216	GCO3__GCO6
chr_7	14000001	14100000	2040	0.0389131	GCO3__GCO6
chr_7	14100001	14200000	1934	0.0260136	GCO3__GCO6
chr_7	14200001	14300000	1826	0.0563785	GCO3__GCO6
chr_7	14300001	14400000	1805	-0.00176267	GCO3__GCO6
chr_7	14400001	14500000	2135	0.055724	GCO3__GCO6
chr_7	14500001	14600000	2501	0.0230647	GCO3__GCO6
chr_7	14600001	14700000	2128	0.067095	GCO3__GCO6
chr_7	14700001	14800000	2214	0.00913095	GCO3__GCO6
chr_7	14800001	14900000	2196	0.0362419	GCO3__GCO6
chr_7	14900001	15000000	2039	0.0481406	GCO3__GCO6
chr_7	15000001	15100000	2137	0.0158412	GCO3__GCO6
chr_7	15100001	15200000	2432	0.0238545	GCO3__GCO6
chr_7	15200001	15300000	2392	0.0173785	GCO3__GCO6
chr_7	15300001	15400000	2040	0.0480239	GCO3__GCO6
chr_7	15400001	15500000	2723	0.00899009	GCO3__GCO6
chr_7	15500001	15600000	2670	0.0297468	GCO3__GCO6
chr_7	15600001	15700000	2837	0.00657584	GCO3__GCO6
chr_7	15700001	15800000	2894	0.00611222	GCO3__GCO6
chr_7	15800001	15900000	2540	0.0145429	GCO3__GCO6
chr_7	15900001	16000000	2579	0.00738396	GCO3__GCO6
chr_7	16000001	16100000	2484	0.0108072	GCO3__GCO6
chr_7	16100001	16200000	2889	0.012106	GCO3__GCO6
chr_7	16200001	16300000	2733	-0.000482858	GCO3__GCO6
chr_7	16300001	16400000	2242	0.0411189	GCO3__GCO6
chr_7	16400001	16500000	2186	0.0228535	GCO3__GCO6
chr_7	16500001	16600000	2078	0.0118662	GCO3__GCO6
chr_7	16600001	16700000	2340	0.0304948	GCO3__GCO6
chr_7	16700001	16800000	1988	0.00458103	GCO3__GCO6
chr_7	16800001	16900000	2229	0.034868	GCO3__GCO6
chr_7	16900001	17000000	2238	0.0461948	GCO3__GCO6
chr_7	17000001	17100000	2265	0.0742988	GCO3__GCO6
chr_7	17100001	17200000	2390	0.0388685	GCO3__GCO6
chr_7	17200001	17300000	1990	0.016628	GCO3__GCO6
chr_7	17300001	17400000	2452	0.0248947	GCO3__GCO6
chr_7	17400001	17500000	2082	-0.00889637	GCO3__GCO6
chr_7	17500001	17600000	2505	0.00523662	GCO3__GCO6
chr_7	17600001	17700000	2145	0.0501536	GCO3__GCO6
chr_7	17700001	17800000	2659	0.0101832	GCO3__GCO6
chr_7	17800001	17900000	2120	0.00114926	GCO3__GCO6
chr_7	17900001	18000000	2553	0.0145952	GCO3__GCO6
chr_7	18000001	18100000	2194	0.017747	GCO3__GCO6
chr_7	18100001	18200000	2185	0.0179346	GCO3__GCO6
chr_7	18200001	18300000	2578	0.0510876	GCO3__GCO6
chr_7	18300001	18400000	2280	0.0432798	GCO3__GCO6
chr_7	18400001	18500000	2581	0.00806253	GCO3__GCO6
chr_7	18500001	18600000	2771	0.0204959	GCO3__GCO6
chr_7	18600001	18700000	2469	0.0152865	GCO3__GCO6
chr_7	18700001	18800000	2216	0.0550592	GCO3__GCO6
chr_7	18800001	18900000	2119	0.0450554	GCO3__GCO6
chr_7	18900001	19000000	2335	0.0188183	GCO3__GCO6
chr_7	19000001	19100000	2371	0.00839237	GCO3__GCO6
chr_7	19100001	19200000	2056	0.0225995	GCO3__GCO6
chr_7	19200001	19300000	2064	0.0090693	GCO3__GCO6
chr_7	19300001	19400000	2590	-0.00424335	GCO3__GCO6
chr_7	19400001	19500000	2393	0.00545542	GCO3__GCO6
chr_7	19500001	19600000	2091	-0.00698799	GCO3__GCO6
chr_7	19600001	19700000	2235	0.0029804	GCO3__GCO6
chr_7	19700001	19800000	2394	0.0187374	GCO3__GCO6
chr_7	19800001	19900000	2184	0.0472543	GCO3__GCO6
chr_7	19900001	20000000	2456	0.00871362	GCO3__GCO6
chr_7	20000001	20100000	2328	0.0326929	GCO3__GCO6
chr_7	20100001	20200000	2166	0.0429686	GCO3__GCO6
chr_7	20200001	20300000	1919	0.0632622	GCO3__GCO6
chr_7	20300001	20400000	1882	0.0307502	GCO3__GCO6
chr_7	20400001	20500000	2129	0.00452307	GCO3__GCO6
chr_7	20500001	20600000	1354	0.0541128	GCO3__GCO6
chr_7	20600001	20700000	1573	0.0691729	GCO3__GCO6
chr_7	20700001	20800000	1857	0.0503886	GCO3__GCO6
chr_7	20800001	20900000	1691	0.0338756	GCO3__GCO6
chr_7	20900001	21000000	1924	0.0180951	GCO3__GCO6
chr_7	21000001	21100000	1891	0.0134092	GCO3__GCO6
chr_7	21100001	21200000	1894	0.00329872	GCO3__GCO6
chr_7	21200001	21300000	1879	0.000120587	GCO3__GCO6
chr_7	21300001	21400000	1800	0.0154308	GCO3__GCO6
chr_7	21400001	21500000	1734	0.0652133	GCO3__GCO6
chr_7	21500001	21600000	1860	0.00206265	GCO3__GCO6
chr_7	21600001	21700000	1490	0.0175426	GCO3__GCO6
chr_7	21700001	21800000	1655	0.0067873	GCO3__GCO6
chr_7	21800001	21900000	1778	0.00464168	GCO3__GCO6
chr_7	21900001	22000000	1883	0.00987396	GCO3__GCO6
chr_7	22000001	22100000	2072	0.0145396	GCO3__GCO6
chr_7	22100001	22200000	2128	0.016242	GCO3__GCO6
chr_7	22200001	22300000	1639	0.00237951	GCO3__GCO6
chr_7	22300001	22400000	1688	0.000811584	GCO3__GCO6
chr_7	22400001	22500000	1888	0.0185147	GCO3__GCO6
chr_7	22500001	22600000	2205	-0.00490031	GCO3__GCO6
chr_7	22600001	22700000	2127	0.01729	GCO3__GCO6
chr_7	22700001	22800000	1949	0.0155541	GCO3__GCO6
chr_7	22800001	22900000	2158	-0.000369189	GCO3__GCO6
chr_7	22900001	23000000	2175	0.0324714	GCO3__GCO6
chr_7	23000001	23100000	2296	0.0197845	GCO3__GCO6
chr_7	23100001	23200000	2324	0.0360899	GCO3__GCO6
chr_7	23200001	23300000	2308	0.0123458	GCO3__GCO6
chr_7	23300001	23400000	2194	0.0195582	GCO3__GCO6
chr_7	23400001	23500000	2227	0.0406749	GCO3__GCO6
chr_7	23500001	23600000	2258	0.0212261	GCO3__GCO6
chr_7	23600001	23700000	2625	0.0391392	GCO3__GCO6
chr_7	23700001	23800000	2672	0.0422276	GCO3__GCO6
chr_7	23800001	23900000	2462	0.0417246	GCO3__GCO6
chr_7	23900001	24000000	2011	0.00801603	GCO3__GCO6
chr_7	24000001	24100000	1949	0.0017419	GCO3__GCO6
chr_7	24100001	24200000	2437	0.016664	GCO3__GCO6
chr_7	24200001	24300000	2641	0.0280509	GCO3__GCO6
chr_7	24300001	24400000	2678	0.0231912	GCO3__GCO6
chr_7	24400001	24500000	2602	0.0270573	GCO3__GCO6
chr_7	24500001	24600000	2650	0.0158525	GCO3__GCO6
chr_7	24600001	24700000	2234	-0.00447294	GCO3__GCO6
chr_7	24700001	24800000	2425	0.0088053	GCO3__GCO6
chr_7	24800001	24900000	2456	0.022305	GCO3__GCO6
chr_7	24900001	25000000	2191	0.0680759	GCO3__GCO6
chr_7	25000001	25100000	2337	0.00805156	GCO3__GCO6
chr_7	25100001	25200000	2622	0.016252	GCO3__GCO6
chr_7	25200001	25300000	2393	0.015213	GCO3__GCO6
chr_7	25300001	25400000	2436	0.0258562	GCO3__GCO6
chr_7	25400001	25500000	3544	0.0166565	GCO3__GCO6
chr_7	25500001	25600000	3048	0.0442659	GCO3__GCO6
chr_7	25600001	25700000	2791	0.0206318	GCO3__GCO6
chr_7	25700001	25800000	2915	0.0244557	GCO3__GCO6
chr_7	25800001	25900000	2613	0.00251714	GCO3__GCO6
chr_7	25900001	26000000	2979	0.0142571	GCO3__GCO6
chr_7	26000001	26100000	2801	0.0295642	GCO3__GCO6
chr_7	26100001	26200000	2697	0.0187165	GCO3__GCO6
chr_7	26200001	26300000	2738	0.0126659	GCO3__GCO6
chr_7	26300001	26400000	3009	0.0052836	GCO3__GCO6
chr_7	26400001	26500000	2613	0.0197308	GCO3__GCO6
chr_7	26500001	26600000	2842	0.0205708	GCO3__GCO6
chr_7	26600001	26700000	2966	0.0164068	GCO3__GCO6
chr_7	26700001	26800000	2906	0.0133276	GCO3__GCO6
chr_7	26800001	26900000	2669	0.0156739	GCO3__GCO6
chr_7	26900001	27000000	2560	0.0148391	GCO3__GCO6
chr_7	27000001	27100000	2722	0.0271057	GCO3__GCO6
chr_7	27100001	27200000	2334	0.0109909	GCO3__GCO6
chr_7	27200001	27300000	2426	0.0244213	GCO3__GCO6
chr_7	27300001	27400000	2197	0.03552	GCO3__GCO6
chr_7	27400001	27500000	1749	-0.00375291	GCO3__GCO6
chr_7	27500001	27600000	2406	0.0146216	GCO3__GCO6
chr_7	27600001	27700000	1889	0.00791127	GCO3__GCO6
chr_7	27700001	27800000	2525	0.0117079	GCO3__GCO6
chr_7	27800001	27900000	1981	0.05109	GCO3__GCO6
chr_7	27900001	28000000	2508	0.0301157	GCO3__GCO6
chr_7	28000001	28100000	2743	0.022621	GCO3__GCO6
chr_7	28100001	28200000	2162	0.0393295	GCO3__GCO6
chr_7	28200001	28300000	2217	0.0245035	GCO3__GCO6
chr_7	28300001	28400000	2501	0.00906499	GCO3__GCO6
chr_7	28400001	28500000	2427	0.0256518	GCO3__GCO6
chr_7	28500001	28600000	2917	0.0308948	GCO3__GCO6
chr_7	28600001	28700000	2766	0.0176799	GCO3__GCO6
chr_7	28700001	28800000	2392	0.0229246	GCO3__GCO6
chr_7	28800001	28900000	3043	0.0219749	GCO3__GCO6
chr_7	28900001	29000000	2806	0.00943798	GCO3__GCO6
chr_7	29000001	29100000	2701	0.0231008	GCO3__GCO6
chr_7	29100001	29200000	2560	0.0165704	GCO3__GCO6
chr_7	29200001	29300000	2696	0.0260096	GCO3__GCO6
chr_7	29300001	29400000	2467	0.019343	GCO3__GCO6
chr_7	29400001	29500000	2553	0.0328298	GCO3__GCO6
chr_7	29500001	29600000	2741	0.00907972	GCO3__GCO6
chr_7	29600001	29700000	2705	0.0261559	GCO3__GCO6
chr_7	29700001	29800000	3035	0.0230222	GCO3__GCO6
chr_7	29800001	29900000	2597	0.0124673	GCO3__GCO6
chr_7	29900001	30000000	2727	0.0160199	GCO3__GCO6
chr_7	30000001	30100000	2628	0.021068	GCO3__GCO6
chr_7	30100001	30200000	2745	0.00757696	GCO3__GCO6
chr_7	30200001	30300000	2803	0.0140488	GCO3__GCO6
chr_7	30300001	30400000	2798	0.0115854	GCO3__GCO6
chr_7	30400001	30500000	2982	0.0108497	GCO3__GCO6
chr_7	30500001	30600000	2737	0.00768772	GCO3__GCO6
chr_7	30600001	30700000	2930	0.0217302	GCO3__GCO6
chr_7	30700001	30800000	2763	0.00300189	GCO3__GCO6
chr_7	30800001	30900000	2451	0.0153887	GCO3__GCO6
chr_7	30900001	31000000	2462	0.0143688	GCO3__GCO6
chr_7	31000001	31100000	2401	0.0155965	GCO3__GCO6
chr_7	31100001	31200000	2812	0.0169289	GCO3__GCO6
chr_7	31200001	31300000	2400	0.00293869	GCO3__GCO6
chr_7	31300001	31400000	2663	0.0216251	GCO3__GCO6
chr_7	31400001	31500000	2463	0.0183347	GCO3__GCO6
chr_7	31500001	31600000	2472	0.0144726	GCO3__GCO6
chr_7	31600001	31700000	2502	0.0211894	GCO3__GCO6
chr_7	31700001	31800000	2402	0.0170848	GCO3__GCO6
chr_7	31800001	31900000	2268	0.0198753	GCO3__GCO6
chr_7	31900001	32000000	2470	0.0119276	GCO3__GCO6
chr_7	32000001	32100000	2711	0.0153558	GCO3__GCO6
chr_7	32100001	32200000	2471	0.0193125	GCO3__GCO6
chr_7	32200001	32300000	2066	0.0177565	GCO3__GCO6
chr_7	32300001	32400000	2169	0.0145535	GCO3__GCO6
chr_7	32400001	32500000	2254	0.00727442	GCO3__GCO6
chr_7	32500001	32600000	2558	0.0119566	GCO3__GCO6
chr_7	32600001	32700000	2507	0.0168136	GCO3__GCO6
chr_7	32700001	32800000	2288	0.0256278	GCO3__GCO6
chr_7	32800001	32900000	2465	0.0252006	GCO3__GCO6
chr_7	32900001	33000000	2065	0.0190134	GCO3__GCO6
chr_7	33000001	33100000	2277	0.0165061	GCO3__GCO6
chr_7	33100001	33200000	2317	0.0344354	GCO3__GCO6
chr_7	33200001	33300000	2251	0.0217871	GCO3__GCO6
chr_7	33300001	33400000	2367	0.0234524	GCO3__GCO6
chr_7	33400001	33500000	1820	0.016785	GCO3__GCO6
chr_7	33500001	33600000	1982	0.0165959	GCO3__GCO6
chr_7	33600001	33700000	2189	0.0141505	GCO3__GCO6
chr_7	33700001	33800000	2224	0.0195577	GCO3__GCO6
chr_7	33800001	33900000	2468	0.0190465	GCO3__GCO6
chr_7	33900001	34000000	1860	0.00323964	GCO3__GCO6
chr_7	34000001	34100000	2037	0.0156401	GCO3__GCO6
chr_7	34100001	34200000	2198	0.00599166	GCO3__GCO6
chr_7	34200001	34300000	2145	0.00510223	GCO3__GCO6
chr_7	34300001	34400000	2252	0.00815285	GCO3__GCO6
chr_7	34400001	34500000	2443	0.0183811	GCO3__GCO6
chr_7	34500001	34600000	2364	0.029383	GCO3__GCO6
chr_7	34600001	34700000	2267	0.0240424	GCO3__GCO6
chr_7	34700001	34800000	2510	0.0263585	GCO3__GCO6
chr_7	34800001	34900000	2371	0.0111512	GCO3__GCO6
chr_7	34900001	35000000	2193	0.0139638	GCO3__GCO6
chr_7	35000001	35100000	2466	0.0136861	GCO3__GCO6
chr_7	35100001	35200000	2540	0.0209616	GCO3__GCO6
chr_7	35200001	35300000	2550	0.0126426	GCO3__GCO6
chr_7	35300001	35400000	1655	0.0138723	GCO3__GCO6
chr_7	35400001	35500000	2051	0.0166546	GCO3__GCO6
chr_7	35500001	35600000	2525	0.0142177	GCO3__GCO6
chr_7	35600001	35700000	2434	0.0111419	GCO3__GCO6
chr_7	35700001	35800000	2156	0.0327879	GCO3__GCO6
chr_7	35800001	35900000	2261	0.0226923	GCO3__GCO6
chr_7	35900001	36000000	2418	0.0196232	GCO3__GCO6
chr_7	36000001	36100000	2058	0.0170808	GCO3__GCO6
chr_7	36100001	36200000	2574	0.0155044	GCO3__GCO6
chr_7	36200001	36300000	2199	0.0145888	GCO3__GCO6
chr_7	36300001	36400000	1880	0.0242433	GCO3__GCO6
chr_7	36400001	36500000	1977	0.0142575	GCO3__GCO6
chr_7	36500001	36600000	1856	0.0136111	GCO3__GCO6
chr_7	36600001	36700000	2622	0.0145916	GCO3__GCO6
chr_7	36700001	36800000	2195	0.0378557	GCO3__GCO6
chr_7	36800001	36900000	2354	0.0397232	GCO3__GCO6
chr_7	36900001	37000000	2117	0.0126088	GCO3__GCO6
chr_7	37000001	37100000	2161	0.0260442	GCO3__GCO6
chr_7	37100001	37200000	2141	0.0167704	GCO3__GCO6
chr_7	37200001	37300000	2268	0.0130621	GCO3__GCO6
chr_7	37300001	37400000	1978	0.0142741	GCO3__GCO6
chr_7	37400001	37500000	2458	0.0129058	GCO3__GCO6
chr_7	37500001	37600000	2160	0.014401	GCO3__GCO6
chr_7	37600001	37700000	2093	0.0170232	GCO3__GCO6
chr_7	37700001	37800000	2419	0.0150494	GCO3__GCO6
chr_7	37800001	37900000	2290	0.0184048	GCO3__GCO6
chr_7	37900001	38000000	2200	0.0235539	GCO3__GCO6
chr_7	38000001	38100000	2949	0.0390342	GCO3__GCO6
chr_7	38100001	38200000	2481	0.00984284	GCO3__GCO6
chr_7	38200001	38300000	2541	0.0173753	GCO3__GCO6
chr_7	38300001	38400000	2096	0.0200565	GCO3__GCO6
chr_7	38400001	38500000	2316	0.0142558	GCO3__GCO6
chr_7	38500001	38600000	2844	0.0169039	GCO3__GCO6
chr_7	38600001	38700000	2555	0.0194764	GCO3__GCO6
chr_7	38700001	38800000	2536	0.0220942	GCO3__GCO6
chr_7	38800001	38900000	2421	0.0254179	GCO3__GCO6
chr_7	38900001	39000000	2512	0.0199449	GCO3__GCO6
chr_7	39000001	39100000	2306	0.0310136	GCO3__GCO6
chr_7	39100001	39200000	2268	0.0175643	GCO3__GCO6
chr_7	39200001	39300000	2398	0.0283283	GCO3__GCO6
chr_7	39300001	39400000	1498	0.0187474	GCO3__GCO6
chr_7	1	100000	519	0.0043411	GCO5__GCO6
chr_7	100001	200000	1257	0.00931103	GCO5__GCO6
chr_7	200001	300000	1268	0.00222889	GCO5__GCO6
chr_7	300001	400000	1838	0.012402	GCO5__GCO6
chr_7	400001	500000	2411	0.0379366	GCO5__GCO6
chr_7	500001	600000	2907	0.120945	GCO5__GCO6
chr_7	600001	700000	2667	0.0350088	GCO5__GCO6
chr_7	700001	800000	2209	0.0105205	GCO5__GCO6
chr_7	800001	900000	2341	0.0338582	GCO5__GCO6
chr_7	900001	1000000	2068	0.0163647	GCO5__GCO6
chr_7	1000001	1100000	1882	0.0165127	GCO5__GCO6
chr_7	1100001	1200000	2784	0.00703856	GCO5__GCO6
chr_7	1200001	1300000	2456	0.0077031	GCO5__GCO6
chr_7	1300001	1400000	2753	0.00107868	GCO5__GCO6
chr_7	1400001	1500000	2516	0.00194955	GCO5__GCO6
chr_7	1500001	1600000	1973	0.00165393	GCO5__GCO6
chr_7	1600001	1700000	1892	0.0114201	GCO5__GCO6
chr_7	1700001	1800000	2247	0.0111177	GCO5__GCO6
chr_7	1800001	1900000	2184	0.0117339	GCO5__GCO6
chr_7	1900001	2000000	1549	0.00816194	GCO5__GCO6
chr_7	2000001	2100000	2218	0.00386109	GCO5__GCO6
chr_7	2100001	2200000	2264	0.0239063	GCO5__GCO6
chr_7	2200001	2300000	2056	0.0130552	GCO5__GCO6
chr_7	2300001	2400000	1940	0.012364	GCO5__GCO6
chr_7	2400001	2500000	1901	0.0142425	GCO5__GCO6
chr_7	2500001	2600000	2276	0.0147962	GCO5__GCO6
chr_7	2600001	2700000	1746	0.0140653	GCO5__GCO6
chr_7	2700001	2800000	2121	0.0113983	GCO5__GCO6
chr_7	2800001	2900000	2256	0.00755094	GCO5__GCO6
chr_7	2900001	3000000	2301	0.0115604	GCO5__GCO6
chr_7	3000001	3100000	2063	0.0111896	GCO5__GCO6
chr_7	3100001	3200000	2118	0.0113355	GCO5__GCO6
chr_7	3200001	3300000	2018	0.00446816	GCO5__GCO6
chr_7	3300001	3400000	2189	0.00546657	GCO5__GCO6
chr_7	3400001	3500000	1947	-0.00204949	GCO5__GCO6
chr_7	3500001	3600000	2239	0.00843609	GCO5__GCO6
chr_7	3600001	3700000	2009	0.00893489	GCO5__GCO6
chr_7	3700001	3800000	1961	0.0080441	GCO5__GCO6
chr_7	3800001	3900000	1809	0.0102918	GCO5__GCO6
chr_7	3900001	4000000	2403	0.0134467	GCO5__GCO6
chr_7	4000001	4100000	2466	0.00972718	GCO5__GCO6
chr_7	4100001	4200000	2584	0.0164425	GCO5__GCO6
chr_7	4200001	4300000	2046	0.0107934	GCO5__GCO6
chr_7	4300001	4400000	2348	0.0094547	GCO5__GCO6
chr_7	4400001	4500000	2001	0.00953165	GCO5__GCO6
chr_7	4500001	4600000	2171	0.0078876	GCO5__GCO6
chr_7	4600001	4700000	2516	0.00823418	GCO5__GCO6
chr_7	4700001	4800000	2372	0.0177512	GCO5__GCO6
chr_7	4800001	4900000	2478	0.00669196	GCO5__GCO6
chr_7	4900001	5000000	2402	0.0073225	GCO5__GCO6
chr_7	5000001	5100000	2373	0.0140251	GCO5__GCO6
chr_7	5100001	5200000	2645	0.00558898	GCO5__GCO6
chr_7	5200001	5300000	2150	0.00673781	GCO5__GCO6
chr_7	5300001	5400000	2601	0.0030745	GCO5__GCO6
chr_7	5400001	5500000	2492	0.00759967	GCO5__GCO6
chr_7	5500001	5600000	2064	0.00963292	GCO5__GCO6
chr_7	5600001	5700000	2200	0.0103195	GCO5__GCO6
chr_7	5700001	5800000	2485	0.0125449	GCO5__GCO6
chr_7	5800001	5900000	2315	0.00680232	GCO5__GCO6
chr_7	5900001	6000000	2688	0.00672943	GCO5__GCO6
chr_7	6000001	6100000	2663	0.00548127	GCO5__GCO6
chr_7	6100001	6200000	2514	0.00892053	GCO5__GCO6
chr_7	6200001	6300000	2672	0.0132322	GCO5__GCO6
chr_7	6300001	6400000	2184	0.0032719	GCO5__GCO6
chr_7	6400001	6500000	2145	0.0132221	GCO5__GCO6
chr_7	6500001	6600000	2680	0.00514134	GCO5__GCO6
chr_7	6600001	6700000	2331	0.00111428	GCO5__GCO6
chr_7	6700001	6800000	2339	0.0129569	GCO5__GCO6
chr_7	6800001	6900000	2446	0.0129083	GCO5__GCO6
chr_7	6900001	7000000	2443	0.015247	GCO5__GCO6
chr_7	7000001	7100000	2579	0.0128728	GCO5__GCO6
chr_7	7100001	7200000	2736	0.0116355	GCO5__GCO6
chr_7	7200001	7300000	2376	0.0183765	GCO5__GCO6
chr_7	7300001	7400000	2621	0.0100985	GCO5__GCO6
chr_7	7400001	7500000	2911	0.0174411	GCO5__GCO6
chr_7	7500001	7600000	2469	0.0178687	GCO5__GCO6
chr_7	7600001	7700000	2296	0.0108645	GCO5__GCO6
chr_7	7700001	7800000	2091	0.0157832	GCO5__GCO6
chr_7	7800001	7900000	2464	0.00525144	GCO5__GCO6
chr_7	7900001	8000000	3062	0.00521626	GCO5__GCO6
chr_7	8000001	8100000	2607	0.00323992	GCO5__GCO6
chr_7	8100001	8200000	2687	0.00236632	GCO5__GCO6
chr_7	8200001	8300000	2445	0.00452921	GCO5__GCO6
chr_7	8300001	8400000	2216	0.0235474	GCO5__GCO6
chr_7	8400001	8500000	2444	0.0103292	GCO5__GCO6
chr_7	8500001	8600000	2800	0.00595697	GCO5__GCO6
chr_7	8600001	8700000	2359	0.0084608	GCO5__GCO6
chr_7	8700001	8800000	2725	0.0120419	GCO5__GCO6
chr_7	8800001	8900000	2401	0.0190998	GCO5__GCO6
chr_7	8900001	9000000	2261	0.0160218	GCO5__GCO6
chr_7	9000001	9100000	1735	0.0172071	GCO5__GCO6
chr_7	9100001	9200000	2168	0.00682408	GCO5__GCO6
chr_7	9200001	9300000	2869	0.00510606	GCO5__GCO6
chr_7	9300001	9400000	2698	0.00697077	GCO5__GCO6
chr_7	9400001	9500000	2341	0.0222665	GCO5__GCO6
chr_7	9500001	9600000	2579	0.0130041	GCO5__GCO6
chr_7	9600001	9700000	2389	0.00745741	GCO5__GCO6
chr_7	9700001	9800000	2745	0.015459	GCO5__GCO6
chr_7	9800001	9900000	2807	0.00621415	GCO5__GCO6
chr_7	9900001	10000000	2274	0.00726639	GCO5__GCO6
chr_7	10000001	10100000	2508	0.00546567	GCO5__GCO6
chr_7	10100001	10200000	2680	0.00795135	GCO5__GCO6
chr_7	10200001	10300000	2634	0.00669571	GCO5__GCO6
chr_7	10300001	10400000	2140	0.000984808	GCO5__GCO6
chr_7	10400001	10500000	2496	0.0341404	GCO5__GCO6
chr_7	10500001	10600000	2571	0.00807736	GCO5__GCO6
chr_7	10600001	10700000	2848	0.0165319	GCO5__GCO6
chr_7	10700001	10800000	2460	0.0168593	GCO5__GCO6
chr_7	10800001	10900000	2593	0.0150297	GCO5__GCO6
chr_7	10900001	11000000	2601	0.0184669	GCO5__GCO6
chr_7	11000001	11100000	2564	0.0012744	GCO5__GCO6
chr_7	11100001	11200000	2471	0.00384951	GCO5__GCO6
chr_7	11200001	11300000	2648	0.010787	GCO5__GCO6
chr_7	11300001	11400000	2531	0.00521553	GCO5__GCO6
chr_7	11400001	11500000	2834	0.0252271	GCO5__GCO6
chr_7	11500001	11600000	2619	0.019483	GCO5__GCO6
chr_7	11600001	11700000	2813	0.0137838	GCO5__GCO6
chr_7	11700001	11800000	2864	0.018061	GCO5__GCO6
chr_7	11800001	11900000	2739	0.0101867	GCO5__GCO6
chr_7	11900001	12000000	3137	0.00277411	GCO5__GCO6
chr_7	12000001	12100000	2790	0.00737126	GCO5__GCO6
chr_7	12100001	12200000	3006	0.0104736	GCO5__GCO6
chr_7	12200001	12300000	3057	0.0163639	GCO5__GCO6
chr_7	12300001	12400000	2860	0.0052309	GCO5__GCO6
chr_7	12400001	12500000	2658	0.00916153	GCO5__GCO6
chr_7	12500001	12600000	2679	-0.00237723	GCO5__GCO6
chr_7	12600001	12700000	2494	0.0105526	GCO5__GCO6
chr_7	12700001	12800000	2457	0.011339	GCO5__GCO6
chr_7	12800001	12900000	2869	0.00933959	GCO5__GCO6
chr_7	12900001	13000000	2740	0.0145456	GCO5__GCO6
chr_7	13000001	13100000	2907	0.0154746	GCO5__GCO6
chr_7	13100001	13200000	3067	0.00342031	GCO5__GCO6
chr_7	13200001	13300000	2487	0.00769859	GCO5__GCO6
chr_7	13300001	13400000	2185	0.00587096	GCO5__GCO6
chr_7	13400001	13500000	2246	0.0246864	GCO5__GCO6
chr_7	13500001	13600000	2395	0.0325401	GCO5__GCO6
chr_7	13600001	13700000	2097	0.00317472	GCO5__GCO6
chr_7	13700001	13800000	2159	0.0288873	GCO5__GCO6
chr_7	13800001	13900000	2458	0.0191056	GCO5__GCO6
chr_7	13900001	14000000	2251	0.00538313	GCO5__GCO6
chr_7	14000001	14100000	2040	0.0167003	GCO5__GCO6
chr_7	14100001	14200000	1934	0.00614631	GCO5__GCO6
chr_7	14200001	14300000	1826	0.0289961	GCO5__GCO6
chr_7	14300001	14400000	1805	0.017697	GCO5__GCO6
chr_7	14400001	14500000	2135	0.0233909	GCO5__GCO6
chr_7	14500001	14600000	2501	0.0186107	GCO5__GCO6
chr_7	14600001	14700000	2128	-0.00622572	GCO5__GCO6
chr_7	14700001	14800000	2214	0.0146351	GCO5__GCO6
chr_7	14800001	14900000	2196	0.00235002	GCO5__GCO6
chr_7	14900001	15000000	2039	0.0316378	GCO5__GCO6
chr_7	15000001	15100000	2137	0.00616973	GCO5__GCO6
chr_7	15100001	15200000	2432	0.0100098	GCO5__GCO6
chr_7	15200001	15300000	2392	0.00513022	GCO5__GCO6
chr_7	15300001	15400000	2040	0.0353713	GCO5__GCO6
chr_7	15400001	15500000	2723	0.00262049	GCO5__GCO6
chr_7	15500001	15600000	2670	0.0234955	GCO5__GCO6
chr_7	15600001	15700000	2837	0.0128187	GCO5__GCO6
chr_7	15700001	15800000	2894	0.0175827	GCO5__GCO6
chr_7	15800001	15900000	2540	0.0206978	GCO5__GCO6
chr_7	15900001	16000000	2579	0.0170316	GCO5__GCO6
chr_7	16000001	16100000	2484	-0.00386829	GCO5__GCO6
chr_7	16100001	16200000	2889	0.0144954	GCO5__GCO6
chr_7	16200001	16300000	2733	0.00411526	GCO5__GCO6
chr_7	16300001	16400000	2242	0.00798279	GCO5__GCO6
chr_7	16400001	16500000	2186	0.00640203	GCO5__GCO6
chr_7	16500001	16600000	2078	-0.00181276	GCO5__GCO6
chr_7	16600001	16700000	2340	-0.00117653	GCO5__GCO6
chr_7	16700001	16800000	1988	0.0064417	GCO5__GCO6
chr_7	16800001	16900000	2229	0.0293095	GCO5__GCO6
chr_7	16900001	17000000	2238	0.0379763	GCO5__GCO6
chr_7	17000001	17100000	2265	0.0226565	GCO5__GCO6
